		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000011011   23   20   20   37   25   18   22   27 10.730217 0.217459 SUCCESS  13
000011101   24   23   19   16   16   22   24   29  8.448372 0.390940 SUCCESS  14
000011111   27   24   18   28   25   15   27   20  7.441501 0.489831 SUCCESS  15
000100011   17   20   27   32   18   32   23   24 10.145689 0.254949 SUCCESS  16
000100101   29   20   27   26   30   27   23   19  5.045796 0.752670 SUCCESS  17
000100111   24   19   27   25   33   30   37   26 12.843918 0.117334 SUCCESS  18
000101001   24   31   30   28   27   31   23   21  6.437278 0.598373 SUCCESS  19
000101011   14   21   30   31   30   29   28   24 11.028770 0.200074 SUCCESS  20
000101101   29   31   18   17   22   25   25   18  8.805841 0.358939 SUCCESS  21
000101111   26   23   24   16   22   38   32   25 13.731633 0.089034 SUCCESS  22
000110011   29   24   28   20   20   23   29   22  4.316294 0.827518 SUCCESS  23
000110101   26   22   27   33   26   17   27   20  7.307781 0.503819 SUCCESS  24
000110111   21   31   16   29   24   16   19   33 13.585336 0.093235 SUCCESS  25
000111001   21   26   30   28   25   28   23   30  4.453986 0.814019 SUCCESS  26
000111011   26   26   24   20   15   24   30   31  7.968437 0.436559 SUCCESS  27
000111101   19   25   27   26   23   23   26   20  2.739459 0.949629 SUCCESS  28
000111111   22   21   18   31   24   21   20   22  5.873271 0.661425 SUCCESS  29
001000011   25   42   25   31   12   29   20   22 23.475976 0.002804 FAILURE  30
001000101   24   25   32   23   25   32   18   25  6.766282 0.562046 SUCCESS  31
001000111   15   16   34   23   18   35   26   20 18.143728 0.020174 SUCCESS  32
001001011   37   24   31   24   32   23   22   26 11.470972 0.176414 SUCCESS  33
001001101   24   17   25   27   25   35   27   20  8.511260 0.385185 SUCCESS  34
001001111   26   24   26   24   24   27   23   28  1.156665 0.997052 SUCCESS  35
001010011   21   27   25   31   21   29   27   35  9.072619 0.336207 SUCCESS  36
001010101   23   17   32   23   30   26   16   29 10.256239 0.247500 SUCCESS  37
001010111   17   24   23   36   23   28   21   18 10.967205 0.203564 SUCCESS  38
001011011   28   23   26   24   29   32   22   26  4.445381 0.814872 SUCCESS  39
001011101   21   18   26   26   12   24   23   20  9.863023 0.274772 SUCCESS  40
001011111   17   26   25   20   29   31   25   15  9.763726 0.282002 SUCCESS  41
001100101   27   30   19   14   23   21   27   21  8.780024 0.361191 SUCCESS  42
001100111   21   31   22   18   25   28   19   22  6.357178 0.607289 SUCCESS  43
001101011   26   25   29   29   21   20   27   20  4.333506 0.825850 SUCCESS  44
001101101   28   18   29   40   32   22   23   29 17.165322 0.028433 SUCCESS  45
001101111   27   20   20   28   26   19   28   28  4.918034 0.766300 SUCCESS  46
001110101   21   26   16   22   24   23   26   27  4.314971 0.827647 SUCCESS  47
001110111   26   25   20   24   23   15   29   31  7.518953 0.481810 SUCCESS  48
001111011   24   25   22   27   24   26   25   21  1.172552 0.996906 SUCCESS  49
001111101   25   33   22   16   21   22   18   31 10.695794 0.219539 SUCCESS  50
001111111   23   24   18   24   28   30   18   22  5.687917 0.682143 SUCCESS  51
010000011   23   29   19   15   29   24   24   22  7.111173 0.524687 SUCCESS  52
010000111   25   33   26   25   16   21   24   21  7.247541 0.510176 SUCCESS  53
010001011   21   21   29   24   24   26   23   31  3.927050 0.863644 SUCCESS  54
010001111   18   26   24   27   25   31   19   18  6.967524 0.540141 SUCCESS  55
010010011   25   32   24   25   26   24   29   25  3.513313 0.898154 SUCCESS  56
010010111   24   24   26   29   27   20   21   19  3.849599 0.870432 SUCCESS  57
010011011   26   15   27   27   28   28   20   26  6.451841 0.596754 SUCCESS  58
010011111   24   26   28   23   22   27   23   24  1.367836 0.994691 SUCCESS  59
010100011   21   19   11   28   27   22   18   25 12.159431 0.144231 SUCCESS  60
010100111   18   29   30   29   17   29   31   29 10.817598 0.212250 SUCCESS  61
010101011   23   19   34   26   28   25   16   31 10.731541 0.217379 SUCCESS  62
010101111   16   23   27   32   29   26   19   26  8.155115 0.418467 SUCCESS  63
010110011   20   24   26   22   22   21   23   32  4.442733 0.815135 SUCCESS  64
010110111   25   25   30   24   24   23   20   31  4.122334 0.845921 SUCCESS  65
010111011   20   22   23   36   21   22   32   23 10.112590 0.257212 SUCCESS  66
010111111   14   22   24   27   20   23   24   23  6.110260 0.634883 SUCCESS  67
011000111   17   27   20   17   22   32   26   25  8.560247 0.380738 SUCCESS  68
011001111   27   19   22   18   20   32   23   19  8.084945 0.425217 SUCCESS  69
011010111   27   20   25   25   32   24   30   19  6.155936 0.629770 SUCCESS  70
011011111   16   27   17   30   20   23   24   25  7.847957 0.448462 SUCCESS  71
011101111   21   22   21   30   21   18   22   21  5.508520 0.702096 SUCCESS  72
011111111   19   26   24   30   21   34   17   29 10.290662 0.245215 SUCCESS  73
100000000   26   20   22   17   23   22   23   24  3.907191 0.865398 SUCCESS  74
100010000   22   24   27   26   15   16   18   21  9.600217 0.294213 SUCCESS  75
100100000   16   25   21   19   16   27   28   33 11.686778 0.165736 SUCCESS  76
100101000   25   25   23   24   16   26   24   34  7.129709 0.522705 SUCCESS  77
100110000   26   24   27   25   28   25   36   26  6.793423 0.559076 SUCCESS  78
100111000   24   23   27   22   22   22   34   20  5.832890 0.665944 SUCCESS  79
101000000   21   19   22   23   20   25   19   24  4.126968 0.845490 SUCCESS  80
101000100   28   22   26   20   25   20   29   27  3.740372 0.879755 SUCCESS  81
101001000   20   28   22   20   21   27   25   25  3.239253 0.918458 SUCCESS  82
101001100   15   25   21   21   34   23   27   17 11.330632 0.183660 SUCCESS  83
101010000   26   23   30   24   16   24   24   26  4.638017 0.795471 SUCCESS  84
101010100   25   25   24   22   20   22   25   27  1.646530 0.989999 SUCCESS  85
101011000   19   30   26   31   25   23   24   16  7.612292 0.472228 SUCCESS  86
101011100   30   20   18   21   29   24   33   20  9.230832 0.323199 SUCCESS  87
101100000   40   20   20   34   25   18   32   28 20.604969 0.008274 FAILURE  88
101100100   22   30   30   28   25   23   16   22  6.782169 0.560307 SUCCESS  89
101101000   30   24   24   18   33   23   26   18  8.137904 0.420117 SUCCESS  90
101101100   23   26   23   38   24   41   24   28 20.352093 0.009083 FAILURE  91
101110000   25   24   24   25   28   27   25   27  1.182482 0.996812 SUCCESS  92
101110100   24   24   27   29   27   23   27   30  3.182985 0.922355 SUCCESS  93
101111000   29   23   25   24   28   27   22   25  2.097338 0.977881 SUCCESS  94
101111100   16   28   16   26   20   28   26   25  8.127974 0.421070 SUCCESS  95
110000000   28   14   27   27   25   27   24   21  6.502152 0.591169 SUCCESS  96
110000010   27   17   22   26   23   20   35   22  8.866082 0.353719 SUCCESS  97
110000100   26   28   18   24   27   33   18   22  7.798970 0.453350 SUCCESS  98
110001000   25   25   27   32   20   27   18   23  5.689241 0.681996 SUCCESS  99
110001010   27   27   21   31   29   27   29   20  5.809721 0.668536 SUCCESS 100
110010000   16   24   25   21   19   31   23   29  7.560657 0.477518 SUCCESS 101
110010010   27   34   31   21   30   20   18   31 12.258066 0.140056 SUCCESS 102
110010100   16   27   20   22   16   27   27   34 11.805934 0.160075 SUCCESS 103
110011000   24   30   18   21   24   21   28   30  5.934835 0.654531 SUCCESS 104
110011010   19   22   32   21   22   20   30   27  7.095286 0.526388 SUCCESS 105
110100000   18   23   21   22   32   22   26   24  5.357589 0.718762 SUCCESS 106
110100010   19   19   28   22   29   15   25   31  9.763726 0.282002 SUCCESS 107
110100100   29   27   18   23   19   27   32   30  8.300089 0.404719 SUCCESS 108
110101000   25   18   17   21   23   29   24   22  5.788538 0.670905 SUCCESS 109
110101010   25   27   26   25   18   21   24   29  3.553694 0.894983 SUCCESS 110
110101100   23   29   26   22   21   21   32   14  9.340059 0.314426 SUCCESS 111
110110000   36   16   26   33   25   24   31   27 14.089102 0.079472 SUCCESS 112
110110010   21   33   23   24   28   37   23   23 11.156532 0.192987 SUCCESS 113
110110100   31   26   21   19   24   24   21   23  4.264660 0.832490 SUCCESS 114
110111000   23   18   30   27   34   16   19   30 12.891581 0.115635 SUCCESS 115
110111010   28   26   22   25   29   17   30   30  6.792099 0.559221 SUCCESS 116
110111100   29   21   27   25   29   19   28   24  4.376535 0.821655 SUCCESS 117
111000000   22   20   24   35   23   30   24   24  7.257471 0.509126 SUCCESS 118
111000010   17   25   22   27   28   38   19   30 13.816367 0.086679 SUCCESS 119
111000100   30   33   27   22   25   28   25   24  5.581338 0.694013 SUCCESS 120
111000110   26   21   24   18   25   19   19   23  4.906780 0.767492 SUCCESS 121
111001000   12   20   27   19   18   35   18   28 17.634004 0.024144 SUCCESS 122
111001010   18   26   25   23   21   29   21   25  3.832387 0.871920 SUCCESS 123
111001100   26   34   21   22   24   20   31   27  7.706955 0.462606 SUCCESS 124
111010000   17   21   29   20   26   23   27   26  5.111994 0.745542 SUCCESS 125
111010010   22   23   25   32   24   27   29   28  4.530114 0.806413 SUCCESS 126
111010100   19   16   18   33   24   25   31   19 12.195178 0.142706 SUCCESS 127
111010110   25   21   16   24   19   22   30   20  7.127061 0.522988 SUCCESS 128
111011000   28   19   27   22   27   24   27   27  3.181661 0.922445 SUCCESS 129
111011010   25   26   28   23   23   19   23   22  2.400525 0.966208 SUCCESS 130
111011100   26   34   27   20   30   24   19   23  7.774477 0.455804 SUCCESS 131
111100000   30   19   22   38   17   24   26   24 13.086865 0.108896 SUCCESS 132
111100010   27   34   27   22   28   29   23   17  8.571501 0.379722 SUCCESS 133
111100100   16   17   26   17   18   29   23   29 11.346520 0.182827 SUCCESS 134
111100110   18   27   23   22   23   18   36   21 10.356860 0.240867 SUCCESS 135
111101000   15   19   25   27   27   21   21   26  6.653083 0.574482 SUCCESS 136
111101010   27   23   19   35   26   26   29   23  7.563305 0.477246 SUCCESS 137
111101100   19   24   26   20   24   26   24   33  5.426435 0.711176 SUCCESS 138
111101110   28   29   21   25   31   28   15   17 10.408495 0.237517 SUCCESS 139
111110000   20   21   18   32   19   29   22   28  8.416597 0.393869 SUCCESS 140
111110010   16   19   16   22   23   23   18   25  9.370510 0.312010 SUCCESS 141
111110100   20   22   25   21   30   24   24   26  3.019476 0.933129 SUCCESS 142
111110110   24   30   25   21   25   21   15   22  6.331361 0.610168 SUCCESS 143
111111000   17   26   14   28   26   29   21   30 10.382677 0.239187 SUCCESS 144
111111010   17   21   20   32   20   25   31   21  9.246720 0.321913 SUCCESS 145
111111100   17   21   15   23   27   26   22   25  7.287922 0.505911 SUCCESS 146
111111110   19   26   24   30   21   34   17   29 10.290662 0.245215 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   32   20   24   21   22   20   18   34 10.467411 0.233739 SUCCESS   0
000000011   32   22   25   27   23   25   19   26  4.435451 0.815856 SUCCESS   1
000000101   20   24   28   28   33   18   26   25  6.918537 0.545447 SUCCESS   2
000000111   29   27   24   26   29   22   25   24  2.462089 0.963475 SUCCESS   3
000001001   25   29   26   23   25   21   23   25  1.706770 0.988720 SUCCESS   4
000001011   17   21   30   30   26   23   23   26  5.850102 0.664018 SUCCESS   5
000001101   16   17   29   23   28   24   24   23  6.933101 0.543868 SUCCESS   6
000001111   24   31   27   30   30   18   23   23  6.698760 0.569455 SUCCESS   7
000010001   22   16   28   22   31   20   16   20 10.499186 0.231721 SUCCESS   8
000010011   27   33   24   25   28   16   29   19  9.113000 0.332853 SUCCESS   9
000010101   28   31   24   21   28   17   26   30  7.198555 0.515370 SUCCESS  10
000010111   18   22   24   24   26   21   25   21  3.094280 0.928302 SUCCESS  11
000011001   26   17   20   27   38   29   22   37 19.240629 0.013624 SUCCESS  12
000011011   20   21   26   19   24   22   20   21  4.211702 0.837536 SUCCESS  13
000011101   20   24   27   27   33   24   32   31  8.835631 0.356351 SUCCESS  14
000011111   31   19   29   32   32   23   34   22 13.106724 0.108230 SUCCESS  15
000100011   31   19   23   21   29   21   19   23  6.357178 0.607289 SUCCESS  16
000100101   29   22   28   16   30   32   19   25  9.706134 0.286260 SUCCESS  17
000100111   23   29   23   27   25   23   25   21  1.952365 0.982438 SUCCESS  18
000101001   20   24   28   28   16   18   24   32  9.103070 0.333676 SUCCESS  19
000101011   29   28   20   20   26   14   28   29  9.222227 0.323898 SUCCESS  20
000101101   23   28   23   33   28   19   23   22  5.960652 0.651640 SUCCESS  21
000101111   19   15   23   23   18   18   20   21  9.920615 0.270642 SUCCESS  22
000110011   20   15   22   23   31   25   25   30  8.094875 0.424258 SUCCESS  23
000110101   19   29   30   25   31   26   24   23  5.521098 0.700701 SUCCESS  24
000110111   26   22   33   21   22   23   17   20  7.441501 0.489831 SUCCESS  25
000111001   33   20   26   21   18   23   29   17  9.585654 0.295319 SUCCESS  26
000111011   22   24   21   26   40   28   28   27 12.546689 0.128428 SUCCESS  27
000111101   27   30   21   36   27   23   21   27  8.953463 0.346237 SUCCESS  28
000111111   38   18   36   24   26   21   25   24 15.901603 0.043810 SUCCESS  29
001000011   29   27   26   19   40   17   30   21 16.977320 0.030346 SUCCESS  30
001000101   27   21   22   25   27   13   27   30  8.442415 0.391488 SUCCESS  31
001000111   28   23   22   19   30   24   27   29  4.630735 0.796215 SUCCESS  32
001001011   25   24   29   21   26   34   22   29  6.563716 0.584349 SUCCESS  33
001001101   23   37   28   11   23   26   24   28 15.713601 0.046668 SUCCESS  34
001001111   31   35   19   22   16   21   25   34 15.485218 0.050370 SUCCESS  35
001010011   21   28   27   26   25   24   24   26  1.571726 0.991452 SUCCESS  36
001010101   21   30   21   28   29   34   25   32 10.123843 0.256441 SUCCESS  37
001010111   24   26   21   18   25   22   25   32  5.061684 0.750963 SUCCESS  38
001011011   20   34   24   39   23   22   27   16 17.366564 0.026511 SUCCESS  39
001011101   20   19   16   33   15   30   31   13 20.599674 0.008290 FAILURE  40
001011111   27   16   27   27   16   17   25   27  9.457892 0.305152 SUCCESS  41
001100101   22   23   20   30   26   28   30   26  4.571819 0.802206 SUCCESS  42
001100111   19   16   24   14   23   22   23   19 10.454833 0.234542 SUCCESS  43
001101011   23   32   29   20   24   22   22   22  4.985556 0.759119 SUCCESS  44
001101101   32   19   23   30   27   30   26   27  7.106539 0.525183 SUCCESS  45
001101111   27   25   37   20   24   24   27   24  8.156439 0.418340 SUCCESS  46
001110101   20   28   29   27   21   24   23   31  4.978274 0.759896 SUCCESS  47
001110111   18   28   20   21   35   27   28   23  9.273861 0.319723 SUCCESS  48
001111011   24   29   20   24   26   23   21   26  2.519681 0.960807 SUCCESS  49
001111101   29   25   22   23   21   30   27   21  3.833711 0.871806 SUCCESS  50
001111111   30   24   28   21   15   21   20   28  7.975719 0.435846 SUCCESS  51
010000011   23   23   23   32   25   26   19   24  4.062094 0.851478 SUCCESS  52
010000111   32   20   28   26   27   17   39   36 21.266949 0.006471 FAILURE  53
010001011   21   20   25   24   22   19   27   22  3.339874 0.911256 SUCCESS  54
